,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
108,cadREfRHHwnUdc_PdfirETJ_Sin_6SXP8vDKNQSPiXU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Why This 1 Momentum Stock Could Be a Great Addition to Your Portfolio,Zacks Equity Research,2022-02-01T15:00:05Z,https://www.zacks.com/stock/news/1860585/why-this-1-momentum-stock-could-be-a-great-addition-to-your-portfolio,['VLO'],The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage.,https://www.zacks.com/amp/stock/news/1860585/why-this-1-momentum-stock-could-be-a-great-addition-to-your-portfolio,https://staticx-tuner.zacks.com/images/default_article_images/default23.jpg,
109,HK1BU5hsFQs5NrOseCTsKFzQb7_l0cKpT0q6jcryO6c,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Earnings Estimates Moving Higher for Valero Energy (VLO): Time to Buy?,Zacks Equity Research,2022-02-01T17:20:08Z,https://www.zacks.com/stock/news/1860724/earnings-estimates-moving-higher-for-valero-energy-vlo-time-to-buy,['VLO'],"Valero Energy (VLO) shares have started gaining and might continue moving higher in the near term, as indicated by solid earnings estimate revisions.",https://www.zacks.com/amp/stock/news/1860724/earnings-estimates-moving-higher-for-valero-energy-vlo-time-to-buy,https://staticx-tuner.zacks.com/images/default_article_images/default24.jpg,
110,px65qDfNIhOo6GVyVYgWBAwmVxqaUje62KeN1G3jBfY,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",These companies in the S&P 500 are winning this earnings season using 4 critical measures,MarketWatch,2022-02-07T20:30:00Z,https://www.marketwatch.com/story/only-29-stocks-hit-all-4-of-these-key-metrics-so-far-this-earnings-season-11644242721,"['AMZN', 'RIVN', 'COP', 'DAL', 'ALK', 'VLO', 'PSX', 'NUE', 'MPC', 'HES', 'AMD', 'KLAC', 'DOW', 'CTLT', 'ODFL', 'QCOM', 'MCHP', 'JBHT', 'RL', 'XLNX', 'URI', 'PKG', 'DHI', 'STX', 'TXN', 'GWW', 'SCHW', 'AAPL', 'CCI', 'JNPR', 'CBOE']","AMD, Schwab and Apple are among the S&P 500 companies increasing sales and improving profit margins.",https://www.marketwatch.com/amp/story/only-29-stocks-hit-all-4-of-these-key-metrics-so-far-this-earnings-season-11644242721,https://images.mktw.net/im-481051/social,
111,t2Z_okzUv4smRrkRPfOqVjEgPNC6GG5M8m6gmf0EY0Q,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Cenovus Energy (CVE) Q4 Earnings & Revenues Beat Estimates,Zacks Equity Research,2022-02-09T14:30:00Z,https://www.zacks.com/stock/news/1864781/cenovus-energy-cve-q4-earnings-revenues-beat-estimates,"['COP', 'VLO', 'CVE', 'MPC']",Higher daily oil sand production and increased contributions from Christina Lake and Foster Creek operations aid Cenovus Energy's (CVE) Q4 earnings.,https://www.zacks.com/amp/stock/news/1864781/cenovus-energy-cve-q4-earnings-revenues-beat-estimates,https://staticx-tuner.zacks.com/images/articles/main/94/1507.jpg,
112,H8Lo2vgx5rQuE6NvQUaxZmX200kpib1Fras9PIvUnL0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",EQT Corporation (EQT) Q4 Earnings & Revenues Miss Estimates,Zacks Equity Research,2022-02-10T14:49:00Z,https://www.zacks.com/stock/news/1865695/eqt-corporation-eqt-q4-earnings-revenues-miss-estimates,"['OXY', 'VLO', 'EQT', 'SM']",Higher processing and lease operating expenses hurt EQT Corp's (EQT) Q4 earnings.,https://www.zacks.com/amp/stock/news/1865695/eqt-corporation-eqt-q4-earnings-revenues-miss-estimates,https://staticx-tuner.zacks.com/images/articles/main/84/3606.jpg,
113,HgnTaRnt_SoNx_dpfDxJL6T61TBswFhquHoVn_cGD6M,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Is Up 6.5% in One Week: What You Should Know,Zacks Equity Research,2022-02-10T17:00:04Z,https://www.zacks.com/stock/news/1865859/valero-energy-vlo-is-up-65-in-one-week-what-you-should-know,['VLO'],Does Valero Energy (VLO) have what it takes to be a top stock pick for momentum investors? Let's find out.,https://www.zacks.com/amp/stock/news/1865859/valero-energy-vlo-is-up-65-in-one-week-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default7.jpg,
114,CAtyAXOBKUyklsVOBE0ZfOftgHm6SXyeU3zV4qKlgL8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",PBF Energy (PBF) Q4 Earnings Beat on Strong Refining Margin,Zacks Equity Research,2022-02-11T13:59:00Z,https://www.zacks.com/stock/news/1866337/pbf-energy-pbf-q4-earnings-beat-on-strong-refining-margin,"['XOM', 'VLO', 'CVE', 'PBF']",Higher contributions from the Refining and Logistics segments aid PBF Energy's (PBF) Q4 earnings.,https://www.zacks.com/amp/stock/news/1866337/pbf-energy-pbf-q4-earnings-beat-on-strong-refining-margin,https://staticx-tuner.zacks.com/images/articles/main/e8/1729.jpg,
115,FZySwz4crgUKfP8Ze5kfQVf9RPomO5z0VCZ86i2m-1M,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Looking for Oils and Energy Stocks? The Zacks Rank Can Help You Find Winners,Zacks Equity Research,2022-02-14T14:00:07Z,https://www.zacks.com/stock/news/1867030/looking-for-oils-and-energy-stocks-the-zacks-rank-can-help-you-find-winners,['VLO'],The Zacks Rank offers investors a way to easily find top-rated stocks and build a winning investment portfolio. Here's why you should take advantage.,https://www.zacks.com/amp/stock/news/1867030/looking-for-oils-and-energy-stocks-the-zacks-rank-can-help-you-find-winners,https://staticx-tuner.zacks.com/images/default_article_images/default28.jpg,
116,m9JYLLDlC75riiBroF8l8-jXiSG07F384pHFTfGTv7k,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Enbridge (ENB) Q4 Earnings Lag Estimates, Revenues Rise Y/Y",Zacks Equity Research,2022-02-14T16:00:00Z,https://www.zacks.com/stock/news/1867207/enbridge-enb-q4-earnings-lag-estimates-revenues-rise-yy,"['COP', 'VLO', 'ENB', 'RES']","Lower contributions from the Gas Distribution and Storage, Renewable Power Generation and the Energy Services businesses hurt Enbridge's (ENB) Q4 earnings.",https://www.zacks.com/amp/stock/news/1867207/enbridge-enb-q4-earnings-lag-estimates-revenues-rise-yy,https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,
117,0xM1gwmnt2BdQAqLz2SReEikmS4ze83IVdJxR8_ZAYs,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Nabors (NBR) Earnings and Revenues Miss Estimates in Q4,Zacks Equity Research,2022-02-15T12:13:00Z,https://www.zacks.com/stock/news/1867557/nabors-nbr-earnings-and-revenues-miss-estimates-in-q4,"['NBR', 'OXY', 'VLO', 'SM']","Nabors Industries' (NBR) fourth-quarter loss from operations is broader than the Zacks Consensus Estimate, while quarterly revenues lag estimates.",https://www.zacks.com/amp/stock/news/1867557/nabors-nbr-earnings-and-revenues-miss-estimates-in-q4,https://staticx-tuner.zacks.com/images/articles/main/c4/641.jpg,
118,tBTdNVATYgYa-uyBTTDfq0oy2wP25IZnnePPa6_mDz4,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Oil is the hottest sector, and Wall Street analysts see upside of up to 48% for favored stocks",MarketWatch,2022-02-15T13:15:00Z,https://www.marketwatch.com/story/oil-is-the-hottest-sector-and-wall-street-analysts-see-upside-of-up-to-48-for-favored-stocks-11644584875,"['XLE', 'XOM', 'CVX', 'IXC', 'SHEL', 'SHEL', 'TTE', 'TTE', 'BP', 'BP', 'CNQ', 'SU', 'CVE', 'SPY', 'PBR.A', 'PBR', 'ENB', 'KMI', 'PAY', 'PPL', 'OKE', 'WMB', 'TRP', 'SU', 'VLO', 'PSX', 'ERF', 'SES', 'TVE', 'FANG', 'COP', 'PXD', 'SLB', 'EOG']","Analysts favor Canadian oil companies plus some large U.S. players like ConocoPhillips, Schlumberger and Valero. And don't forget the dividends.",https://www.marketwatch.com/amp/story/oil-is-the-hottest-sector-and-wall-street-analysts-see-upside-of-up-to-48-for-favored-stocks-11644584875,https://images.mktw.net/im-483804/social,
119,xk1dZwMlNb07rDJNCJfqWIIfBqkEDoTL-_zrySaKAyc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Has Valero Energy (VLO) Outpaced Other Oils-Energy Stocks This Year?,Zacks Equity Research,2022-02-15T14:40:09Z,https://www.zacks.com/stock/news/1867709/has-valero-energy-vlo-outpaced-other-oils-energy-stocks-this-year,"['VLO', 'NINE']",Here is how Valero Energy (VLO) and Nine Energy Service (NINE) have performed compared to their sector so far this year.,https://www.zacks.com/amp/stock/news/1867709/has-valero-energy-vlo-outpaced-other-oils-energy-stocks-this-year,https://staticx-tuner.zacks.com/images/default_article_images/default17.jpg,
120,AMVarStt2vixmnNr9zEJVgy1kvNUIl04Wmo4OXGdpMQ,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Continental Resources (CLR) Earnings & Revenues Beat in Q4,Zacks Equity Research,2022-02-15T15:24:00Z,https://www.zacks.com/stock/news/1867776/continental-resources-clr-earnings-revenues-beat-in-q4,"['VLO', 'CVE', 'CLR', 'RES']",Increased natural gas production volumes and higher commodity price realizations aid Continental Resources' (CLR) Q4 earnings.,https://www.zacks.com/amp/stock/news/1867776/continental-resources-clr-earnings-revenues-beat-in-q4,https://staticx-tuner.zacks.com/images/articles/main/e8/550.jpg,
121,ephyPMk-8Se2zLXr0IVdjdWv8nzzztW4sLdZTd_1T4A,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon (MPC) Sets Target to Cut Scope 3 Emissions by 2030,Zacks Equity Research,2022-02-16T16:45:00Z,https://www.zacks.com/stock/news/1868584/marathon-mpc-sets-target-to-cut-scope-3-emissions-by-2030,"['VLO', 'MPC', 'MPLX', 'DEN']",Marathon Petroleum (MPC) sets a goal to reduce Scope 3 emissions by 15% from its 2016 levels by the decade end.,https://www.zacks.com/amp/stock/news/1868584/marathon-mpc-sets-target-to-cut-scope-3-emissions-by-2030,https://staticx-tuner.zacks.com/images/articles/main/43/1420.jpg,
122,vd4ZFZ5xWh24rc6GIPv2rtiGpH0CqMFGoCCRZAycb1Q,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Shows Fast-paced Momentum But Is Still a Bargain Stock,Zacks Equity Research,2022-02-17T13:50:08Z,https://www.zacks.com/stock/news/1869020/valero-energy-vlo-shows-fast-paced-momentum-but-is-still-a-bargain-stock,['VLO'],Valero Energy (VLO) could be a great choice for investors looking to buy stocks that have gained strong momentum recently but are still trading at reasonable prices. It is one of the several stocks that made it through our 'Fast-Paced Momentum at a Bargain' screen.,https://www.zacks.com/amp/stock/news/1869020/valero-energy-vlo-shows-fast-paced-momentum-but-is-still-a-bargain-stock,https://staticx-tuner.zacks.com/images/default_article_images/default40.jpg,
123,Ia5amS17w1c4CGQBwSwD-w4gYf5X9hzZlfevXwij9wA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Antero Resources (AR) Q4 Earnings Miss on Lower Production,Zacks Equity Research,2022-02-18T15:28:00Z,https://www.zacks.com/stock/news/1869944/antero-resources-ar-q4-earnings-miss-on-lower-production,"['XOM', 'COP', 'VLO', 'AR']",Lower gas-equivalent production volumes hurt Antero Resources' (AR) Q4 earnings.,https://www.zacks.com/amp/stock/news/1869944/antero-resources-ar-q4-earnings-miss-on-lower-production,https://staticx-tuner.zacks.com/images/articles/main/2a/592.jpg,
124,3BqCyvPVAAzeJgbdHUUfoBGL8EzJZe4guCt52G9qkGk,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",This is what you're getting wrong about ESG ratings,MarketWatch,2022-02-19T14:07:00Z,https://www.marketwatch.com/story/this-is-what-youre-getting-wrong-about-esg-ratings-11644938978,"['TSLA', 'MSFT', 'VDNI', 'SHE', 'SRE', 'VLO']",Five widespread misconceptions about how ESG ratings are calculated and how they are used in investing.,https://www.marketwatch.com/amp/story/this-is-what-youre-getting-wrong-about-esg-ratings-11644938978,https://images.mktw.net/im-486346/social,
125,99eiQ260xUBZbjfkyX_WjnjVs5TclAc8pNGJF7nxl2I,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Sunoco (SUN) Advances Marginally Despite Q4 Earnings Miss,Zacks Equity Research,2022-02-21T15:06:00Z,https://www.zacks.com/stock/news/1870631/sunoco-sun-advances-marginally-despite-q4-earnings-miss,"['DVN', 'VLO', 'SUN', 'CVE']",Higher cost of sales and operating expenses hurt Sunoco's (SUN) earnings in Q4.,https://www.zacks.com/amp/stock/news/1870631/sunoco-sun-advances-marginally-despite-q4-earnings-miss,https://staticx-tuner.zacks.com/images/articles/main/94/1507.jpg,
126,iC1awlJQRK9soUO3qLwUtKm6VhIgV_5KmH6GaReAWyU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",5 Low-Leverage Stocks That Risk-Averse Investors May Buy,Aparajita Dutta,2022-02-22T12:41:00Z,https://www.zacks.com/stock/news/1871048/5-low-leverage-stocks-that-risk-averse-investors-may-buy,"['STM', 'CVX', 'VLO', 'WES', 'ATO']","To avoid debt-related risks at times of crisis, you may buy low-leverage stocks like VLO, STM, WES, CVX and ATO",https://www.zacks.com/amp/stock/news/1871048/5-low-leverage-stocks-that-risk-averse-investors-may-buy,https://staticx-tuner.zacks.com/images/articles/main/a9/209.jpg,
127,IXRyHftr_t54hieo3lwg2c5mRYbxINhpu8qM7ZAqNTE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Petrobras (PBR) to Sell Its Stake in Gulf of Mexico Assets,Zacks Equity Research,2022-02-22T13:15:00Z,https://www.zacks.com/stock/news/1871127/petrobras-pbr-to-sell-its-stake-in-gulf-of-mexico-assets,"['XOM', 'PBR', 'VLO', 'CDEV']","Brazilian energy biggie, Petrobras (PBR), intends to divest 20% of its stake in a joint venture, which has interests in 14 offshore fields.",https://www.zacks.com/amp/stock/news/1871127/petrobras-pbr-to-sell-its-stake-in-gulf-of-mexico-assets,https://staticx-tuner.zacks.com/images/articles/main/df/2916.jpg,
128,F6XFYAiX-knsz2Tyonda7TXm75vJ0sTj0hyyn_OXffU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Magnolia's (MGY) Q4 Earnings Top Estimates on Stronger Prices,Zacks Equity Research,2022-02-22T13:54:00Z,https://www.zacks.com/stock/news/1871174/magnolias-mgy-q4-earnings-top-estimates-on-stronger-prices,"['XOM', 'VLO', 'CDEV', 'MGY']","Magnolia Oil & Gas Corp's (MGY) fourth-quarter earnings and revenues beat the consensus mark, while the production shows an upsurge.",https://www.zacks.com/amp/stock/news/1871174/magnolias-mgy-q4-earnings-top-estimates-on-stronger-prices,https://staticx-tuner.zacks.com/images/articles/main/79/2443.jpg,
129,Je4cB2Yd7rx2V9YGEXI3-3Ed6QJBWkNIEQ3MojJtZIA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Antero Midstream (AM) Stock Dips 3.4% Despite Q4 Earnings Beat,Zacks Equity Research,2022-02-22T14:20:00Z,https://www.zacks.com/stock/news/1871215/antero-midstream-am-stock-dips-34-despite-q4-earnings-beat,"['XOM', 'MRO', 'VLO', 'AM']",Higher freshwater delivery volumes aid Antero Midstream's (AM) earnings in Q4.,https://www.zacks.com/amp/stock/news/1871215/antero-midstream-am-stock-dips-34-despite-q4-earnings-beat,https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,
130,a8KKBfXpnya1LnQ0SMQt_20ppaRZ4d9_vjHDB6GhrJE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Zacks.com featured highlights include Valero Energy, STMicroelectronics, Western Midstream Partners, Chevron and Atmos Energy",Zacks Equity Research,2022-02-23T15:18:00Z,https://www.zacks.com/stock/news/1871828/zackscom-featured-highlights-include-valero-energy-stmicroelectronics-western-midstream-partners-chevron-and-atmos-energy,"['STM', 'CVX', 'VLO', 'WES', 'ATO']","Valero Energy, STMicroelectronics, Western Midstream Partners, Chevron and Atmos Energy are included in this blog.",https://www.zacks.com/amp/stock/news/1871828/zackscom-featured-highlights-include-valero-energy-stmicroelectronics-western-midstream-partners-chevron-and-atmos-energy,https://staticx-tuner.zacks.com/images/articles/main/a4/2005.jpg,
